timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2022-01-01,3677.24000000,3777.73000000,3674.81000000,3767.76000000,3650.82620000,1641081599999,13621214.58100900,8671,1630.31210000,6082373.83636300,0
2022-01-02,3768.01000000,3857.39000000,3717.00000000,3831.00000000,2982.64730000,1641167999999,11281459.86451300,8032,1461.13750000,5530279.07822100,0
2022-01-03,3828.26000000,3852.39000000,3677.78000000,3762.48000000,5233.45060000,1641254399999,19772535.40879300,11087,2575.60190000,9728743.57843100,0
2022-01-04,3766.07000000,3896.00000000,3713.70000000,3784.02000000,7016.49170000,1641340799999,26713013.18726900,17177,3390.08140000,12891025.72978400,0
2022-01-05,3784.57000000,3848.10000000,3400.70000000,3539.60000000,17702.81950000,1641427199999,64777501.22427600,26191,7039.12120000,25728203.51128800,0
2022-01-06,3538.82000000,3550.68000000,3300.00000000,3407.52000000,20160.69030000,1641513599999,68980882.74294000,32498,9671.23330000,33043071.15108000,0
2022-01-07,3405.62000000,3415.71000000,3062.90000000,3195.20000000,24277.78730000,1641599999999,78055650.02697600,37072,11275.73410000,36299009.22159400,0
2022-01-08,3199.33000000,3247.21000000,3000.00000000,3081.52000000,12815.81280000,1641686399999,40056607.41040100,17093,5895.65890000,18476480.04125100,0
2022-01-09,3078.28000000,3211.68000000,3057.67000000,3149.89000000,10125.16170000,1641772799999,31700668.94319600,12294,4151.39710000,13022589.17785900,0
2022-01-10,3149.80000000,3181.57000000,2928.00000000,3085.66000000,20836.34250000,1641859199999,63401546.30056000,29704,12024.35360000,36520886.08422500,0
2022-01-11,3084.72000000,3263.96000000,3050.29000000,3241.05000000,9858.03200000,1641945599999,31252485.43317800,15242,3868.40470000,12234571.07527500,0
2022-01-12,3242.17000000,3412.84000000,3205.30000000,3372.43000000,10514.53170000,1642031999999,34664694.58534900,15972,5992.47920000,19717460.25620600,0
2022-01-13,3373.67000000,3412.19000000,3234.40000000,3243.67000000,6442.54070000,1642118399999,21350608.24334700,11156,3208.52070000,10627866.52624300,0
2022-01-14,3242.96000000,3343.46000000,3186.11000000,3310.29000000,6278.53710000,1642204799999,20512237.38256600,9934,2914.69440000,9546186.37073300,0
2022-01-15,3310.29000000,3374.23000000,3263.77000000,3330.28000000,3315.76540000,1642291199999,11024357.14711700,6422,1494.20370000,4967628.67269800,0
2022-01-16,3329.06000000,3394.03000000,3272.73000000,3349.55000000,5063.54650000,1642377599999,16878132.52572400,8950,2270.94250000,7578239.34176900,0
2022-01-17,3351.28000000,3359.11000000,3142.22000000,3211.33000000,7619.93140000,1642463999999,24747367.23164800,11253,2851.09850000,9247411.81889800,0
2022-01-18,3211.80000000,3243.63000000,3082.99000000,3161.64000000,9576.62950000,1642550399999,30225820.96688300,14248,5590.49320000,17651594.95329200,0
2022-01-19,3163.01000000,3176.17000000,3046.21000000,3084.51000000,12288.52470000,1642636799999,38292745.17459800,17660,6513.39760000,20306652.23734700,0
2022-01-20,3087.19000000,3273.63000000,2987.86000000,3005.43000000,10924.58740000,1642723199999,34612307.66935900,16446,5826.35260000,18474081.78025400,0
2022-01-21,2997.40000000,3033.33000000,2454.40000000,2569.42000000,33502.76165000,1642809599999,93360374.73004420,45229,18076.21085000,50510947.36211200,0
2022-01-22,2566.44000000,2624.38000000,2301.00000000,2411.75000000,23467.52222000,1642895999999,58016938.55451730,37079,10846.67247000,26887425.80487440,0
2022-01-23,2412.04000000,2551.31000000,2373.21000000,2539.81000000,12357.43980000,1642982399999,30501629.08067000,17858,5094.34260000,12581857.70258000,0
2022-01-24,2539.02000000,2539.88000000,2157.96000000,2442.46000000,30868.26815000,1643068799999,72751935.97187150,40955,10461.29390000,24190140.06118100,0
2022-01-25,2441.33000000,2507.27000000,2351.69000000,2461.18000000,11512.61570000,1643155199999,28143807.18296700,29836,6914.75890000,16973764.53550100,0
2022-01-26,2459.08000000,2724.89000000,2403.39000000,2463.44000000,13954.51190000,1643241599999,35522511.30052400,38182,7500.59120000,19131253.82846000,0
2022-01-27,2465.32000000,2522.51000000,2317.00000000,2427.33000000,17065.85270000,1643327999999,41230759.11547900,39182,8298.66160000,20051162.05560200,0
2022-01-28,2426.60000000,2558.33000000,2359.00000000,2546.19000000,10598.90440000,1643414399999,26021028.66783700,17323,4180.19310000,10228221.56981500,0
2022-01-29,2543.31000000,2639.01000000,2520.86000000,2597.59000000,7064.79140000,1643500799999,18145698.09642300,11022,3302.87410000,8482767.30089600,0
2022-01-30,2600.81000000,2640.79000000,2543.47000000,2606.41000000,6733.21610000,1643587199999,17490008.84247300,9639,2508.42410000,6517599.55118700,0
2022-01-31,2604.90000000,2706.53000000,2478.56000000,2687.75000000,9623.81640000,1643673599999,25130123.51791900,14622,3662.28490000,9529576.82947100,0
2022-02-01,2687.73000000,2815.11000000,2675.45000000,2788.64000000,10042.04410000,1643759999999,27635531.75803800,14952,3995.94710000,11023414.36155500,0
2022-02-02,2791.00000000,2812.43000000,2615.92000000,2681.68000000,9332.87020000,1643846399999,25301559.71452800,13669,4296.94960000,11635375.02017100,0
2022-02-03,2681.18000000,2727.01000000,2576.06000000,2696.72000000,8551.61010000,1643932799999,22581600.25099700,14549,4076.08790000,10764762.94412700,0
2022-02-04,2696.45000000,2997.13000000,2673.18000000,2995.11000000,17156.13350000,1644019199999,49217888.47295100,23159,9885.56120000,28428441.66598000,0
2022-02-05,2997.59000000,3063.73000000,2961.40000000,3015.42000000,8541.86660000,1644105599999,25711704.35739300,13309,3266.43370000,9828589.34674700,0
2022-02-06,3016.39000000,3075.56000000,2948.27000000,3058.77000000,6666.09160000,1644191999999,20040809.70750100,11397,3815.37950000,11467565.31075100,0
2022-02-07,3062.49000000,3189.44000000,2994.94000000,3142.88000000,14419.04910000,1644278399999,44775575.83846500,21401,5701.69310000,17696986.48665100,0
2022-02-08,3143.14000000,3234.92000000,3028.00000000,3118.26000000,13380.92760000,1644364799999,41622882.14418000,19977,4170.78000000,12955875.32166700,0
2022-02-09,3119.88000000,3272.58000000,3055.75000000,3246.59000000,18359.51230000,1644451199999,58508657.54106400,24438,7004.53680000,22315906.63000600,0
2022-02-10,3248.36000000,3285.00000000,3060.00000000,3073.81000000,14969.74620000,1644537599999,47679979.02538800,23641,6148.54110000,19533344.82646100,0
2022-02-11,3075.27000000,3140.44000000,2878.73000000,2929.84000000,14896.43250000,1644623999999,44887705.71632700,23871,6669.55460000,20082854.52336900,0
2022-02-12,2926.80000000,2985.71000000,2858.69000000,2918.93000000,7605.23950000,1644710399999,22128815.46016400,11129,3544.29630000,10295495.33317600,0
2022-02-13,2919.61000000,2954.92000000,2837.02000000,2870.93000000,6946.62250000,1644796799999,20147522.98165300,9071,3426.21300000,9954984.17581900,0
2022-02-14,2877.16000000,2967.25000000,2832.73000000,2929.07000000,12324.22400000,1644883199999,35775646.81422200,15764,6749.17010000,19614974.12213400,0
2022-02-15,2935.29000000,3197.95000000,2913.72000000,3184.93000000,12567.62870000,1644969599999,38814000.24379800,18937,4737.15740000,14636164.90113100,0
2022-02-16,3187.19000000,3189.99000000,3045.29000000,3124.96000000,12585.77520000,1645055999999,39212809.58694900,17260,8733.02450000,27158150.60726900,0
2022-02-17,3125.24000000,3161.78000000,2854.12000000,2895.14000000,10047.50680000,1645142399999,30235959.33535200,16743,4532.29620000,13568413.15100700,0
2022-02-18,2892.61000000,2945.52000000,2752.34000000,2781.11000000,9167.26970000,1645228799999,25996910.34184900,16001,3918.37770000,11115032.38621100,0
2022-02-19,2779.91000000,2830.57000000,2696.32000000,2765.75000000,6862.55350000,1645315199999,18890458.83618900,9686,3184.71540000,8754119.69485600,0
2022-02-20,2760.56000000,2763.22000000,2576.36000000,2620.38000000,8816.06080000,1645401599999,23370319.38720800,13708,4379.48530000,11619283.76958000,0
2022-02-21,2623.14000000,2762.03000000,2560.00000000,2568.08000000,13822.10460000,1645487999999,36710896.12567200,21151,5510.54610000,14687280.25953800,0
2022-02-22,2574.27000000,2666.38000000,2500.02000000,2639.31000000,12550.76910000,1645574399999,32346708.83104400,18253,5647.49760000,14533046.77285600,0
2022-02-23,2639.21000000,2754.85000000,2577.00000000,2580.17000000,13731.34680000,1645660799999,36813645.56013900,19952,5617.02840000,14987416.02160500,0
2022-02-24,2579.42000000,2738.02000000,2301.89000000,2600.10000000,34176.08100000,1645747199999,83046520.52787300,52592,15473.46430000,37589403.04770900,0
2022-02-25,2596.51000000,2836.70000000,2573.06000000,2766.88000000,12099.35210000,1645833599999,32589355.91013300,22449,5862.23800000,15816910.03460000,0
2022-02-26,2769.03000000,2880.00000000,2715.01000000,2778.95000000,6507.57830000,1645919999999,18194108.49461200,15534,3031.55240000,8483911.29597100,0
2022-02-27,2781.34000000,2837.49000000,2560.04000000,2615.43000000,8604.92660000,1646006399999,23314206.22073200,22205,4337.90210000,11760761.82709400,0
2022-02-28,2615.43000000,2950.00000000,2567.57000000,2921.81000000,12635.61850000,1646092799999,34842262.55451400,26179,6447.17610000,17844740.18763700,0
2022-03-01,2924.20000000,3038.37000000,2855.03000000,2976.59000000,15864.90530000,1646179199999,46724970.71336600,27901,8153.08100000,24006591.98894200,0
2022-03-02,2978.89000000,3044.32000000,2914.89000000,2950.14000000,9008.94270000,1646265599999,26840718.40793600,24795,4433.12660000,13203686.45502100,0
2022-03-03,2947.49000000,2972.01000000,2783.12000000,2831.73000000,10397.02190000,1646351999999,29626312.17034100,16879,4683.44940000,13382869.45181300,0
2022-03-04,2833.71000000,2835.98000000,2573.23000000,2622.61000000,7881.79530000,1646438399999,21270337.83213400,18641,3910.19430000,10548329.00431700,0
2022-03-05,2621.80000000,2686.87000000,2590.19000000,2666.27000000,2893.92020000,1646524799999,7637808.59124000,8527,1585.46830000,4182558.83835600,0
2022-03-06,2665.30000000,2676.25000000,2532.05000000,2550.39000000,5340.12900000,1646611199999,13990868.51115300,12027,2931.98550000,7689784.11989800,0
2022-03-07,2551.15000000,2649.11000000,2445.00000000,2493.01000000,10074.03310000,1646697599999,25518210.38220000,19757,5062.55580000,12838964.41688500,0
2022-03-08,2492.09000000,2624.72000000,2480.61000000,2576.80000000,10492.28770000,1646783999999,26857470.73464600,20105,5903.73580000,15101621.93994300,0
2022-03-09,2576.17000000,2775.00000000,2568.29000000,2728.39000000,11343.10460000,1646870399999,30721319.67336800,19482,6024.81840000,16295314.05682400,0
2022-03-10,2728.15000000,2733.17000000,2554.26000000,2607.45000000,11469.49140000,1646956799999,29875326.34643500,19722,4283.96260000,11190295.97538700,0
2022-03-11,2608.61000000,2678.56000000,2523.81000000,2556.73000000,8666.62930000,1647043199999,22372128.87614500,18295,4417.24210000,11387530.92008100,0
2022-03-12,2557.46000000,2615.23000000,2553.98000000,2567.93000000,3286.44340000,1647129599999,8500967.93932400,7353,1431.30110000,3705004.70725500,0
2022-03-13,2568.88000000,2602.66000000,2492.48000000,2515.84000000,4048.53070000,1647215999999,10366861.13920800,9661,2058.08990000,5281740.46604000,0
2022-03-14,2515.65000000,2609.58000000,2498.69000000,2591.99000000,10314.14940000,1647302399999,26282075.13707600,18198,3847.56840000,9851366.18737600,0
2022-03-15,2589.95000000,2669.09000000,2508.22000000,2618.39000000,22501.72380000,1647388799999,58278283.13544700,45271,15051.33270000,39018516.56562700,0
2022-03-16,2618.30000000,2790.00000000,2603.67000000,2773.62000000,19946.49620000,1647475199999,53578928.90208700,45557,6675.17470000,17927353.89767600,0
2022-03-17,2773.63000000,2838.58000000,2747.87000000,2813.34000000,12857.52940000,1647561599999,35798360.99602900,34898,6699.39950000,18630859.61007500,0
